name,years active,player id,position
Kevin Mac Allister,2016-2020,0cb35466,DF
Emanuel Maciel,2018-2020,934fdf16,MF
Leandro Maciel,2016-2020,9f7d5fbf,MF
Lisandro Magallán,2010-2020,01a49bd2,DF
Braian Maidana,2019-2020,7995759c,DF
Enzo Maidana,2015-2020,d3721260,FW
Jonatan Maidana,2006-2020,d48c51d6,DF
Guido Mainero,2017-2020,c7f7afc5,MF
Víctor Malcorra,2015-2020,90a0bb3b,MF
Alexis Maldonado,2016-2020,323d23e6,DF
Emanuel Mammana,2014-2020,7e927fda,DF
Nicolás Maná,2015-2020,39ff0940,MF
Alejandro Manchot,2018-2020,cb6ec2ca,DF
Federico Mancinelli,2007-2020,e986a82b,DF
Lucas Mancinelli,2011-2020,4d24c218,MF
Daniel Mancini,2015-2020,5c1663e9,MF
Federico Mancuello,2008-2020,e1cf57c7,FW
Francisco Manenti,2019-2020,15176ea1,MF
Diego Manicero,2003-2020,adfdcdc5,FW
Braian Mansilla,2015-2020,e4c37819,FW
Matías Mansilla,2016-2020,7c94c032,MF
Martín Mantovani,2014-2020,4ffb647d,DF
Cristian Manuel Chávez,2006-2020,8226f0e2,MF
Juan Manuel García,2016-2020,06f7516d,FW
Juan Manuel Insaurralde,2002-2020,deb82749,DF
Juan Manuel Tévez,2014-2020,bb02ca73,FW
Agustín Manzur,2017-2020,2291928,MF
Cristián Marcelo Álvarez,2011-2020,b5aa1ce6,MF
Javier Marcelo Correa,2014-2020,04bdcce2,FW
Rafael Marcelo Delgado,2013-2020,14cc32a6,DF
Agustín Marchesín,2008-2020,853b7c48,GK
Iván Marcone,2008-2020,b14f755d,MF
José María Basanta,2004-2020,d6696790,DF
Federico Marín,2018-2020,38bebb4b,MF
Leandro Marín,2009-2020,a4467904,DF
Alan Marinelli,2019-2020,bbb84190,FW
Gonzalo Maroni,2016-2020,e01ca8f4,MF
Alexis Martin Arias,2015-2020,f2ba9b05,GK
Juan Martín Lucero,2014-2020,18a3f871,MF
Lucas Martínez Quarta,2015-2020,3ec3c1c9,MF
Adrián Martínez,2018-2020,6c513f98,FW
Brian Martínez,2019-2020,c921e659,FW
Damián Martínez,2008-2020,3fd3bf8a,DF
Emiliano Martínez,2011-2020,7956236f,GK
Facundo Martínez,2007-2020,a0e8b82c,MF
Gerardo Martínez,2012-2020,3466e9e7,MF
Lautaro Martínez,2015-2020,f7036e1c,FW
Lisandro Martínez,2016-2020,bac46a10,MF
Mauricio Martínez,2015-2020,6027a024,MF
Nicolás Martínez,2010-2020,28baf8f6,MF
Román Martínez,2004-2020,936dd5b4,MF
Emmanuel Más,2007-2020,b9385e1f,DF
Javier Mascherano,2003-2020,5070881b,MF
Lucas Masoero,2018-2020,2c260eb7,DF
Joaquin Mateo,2019-2020,e00c2458,MF
Guillermo Matías Fernández,2011-2020,2.44E+68,MF
Diego Matías Rodríguez,2010-2020,19f4d2c0,GK
Patricio Matricardi,2013-2020,928560a0,DF
Augusto Max,2019-2020,5ae7b5dc,MF
Franco Mazurek,2014-2020,e8bab478,MF
Joan Mazzaco,2019-2020,b3059455,DF
Nicolas Mazzola,2008-2020,5b68d208,FW
Facundo Medina,2016-2020,6f5ec8bb,DF
Andrés Mehring,2015-2020,5dd79047,GK
Lucas Melano,2011-2020,d7cca61a,MF
Marcelo Meli,2012-2020,e02f182f,MF
Facundo Melivillo,2015-2020,741075ea,FW
Miguel Mellado,2017-2020,ba50d314,MF
Matías Melluso,2017-2020,57afb75f,DF
Emiliano Méndez,2010-2020,9807164b,MF
Bryan Mendoza,2019-2020,03b8ef51,FW
Diego Mendoza,2013-2020,d1d5a59d,FW
Javier Mendoza,2013-2020,5fc7328c,MF
Cristian Menéndez,2007-2020,879bb6ef,FW
Gonzalo Menéndez,2009-2020,ebb1bd72,MF
Lucas Menossi,2012-2020,428cb878,MF
Diego Mercado,2017-2020,3c780537,MF
Emanuel Mercado,2019-2020,186ff667,FW
Bautista Merlini,2016-2020,6a526db6,MF
Omar Merlo,2006-2020,4ae987e2,DF
Lucas Merolla,2016-2020,8302dba4,DF
Lionel Messi,2004-2020,d70ce98e,FW
Alexis Messidoro,2016-2020,b8a4fcf3,MF
Fernando Meza,2008-2020,2c24fe94,DF
Maximiliano Meza,2013-2020,e5e15e0a,MF
Ezequiel Michelli,2015-2020,06ea3a60,DF
Ramón Mierez,2016-2020,44c16979,FW
Martín Miguel Cortes,2004-2020,1b7e779d,MF
Luis Miguel Rodríguez,2009-2020,96d19d5b,FW
Alejandro Miguel Sánchez,2011-2020,e9058fe0,GK
Federico Milo,2013-2020,badf2a43,DF
Dardo Miloc,2009-2020,15bf7de8,MF
Nicolás Miracco,2015-2020,0c2679e4,MF
Leonel Miranda,2012-2020,518b4a46,MF
Matías Miranda,2019-2020,3362dde8,MF
Juan Miritello,2019-2020,be06718c,MF
Nahuel Molina,2016-2020,23610943,DF
Marcos Mondaini,2004-2020,ceca6c87,MF
Fernando Monetti,2010-2020,c417d5be,GK
Mateo Montenegro,2019-2020,b58aef0f,DF
Fausto Montero,2011-2020,74d5f000,MF
Armando Monteverde,2006-2020,301f686b,MF
Gonzalo Montiel,2015-2020,374d5158,DF
Walter Montillo,2002-2020,f073839c,MF
Walter Montoya,2014-2020,39e9c09a,MF
Fabián Monzón,2007-2020,ef115d48,DF
Lautaro Morales,2019-2020,119a4577,GK
Leonardo Morales,2019-2020,19cf6f7c,MF
Manuel Morello,2019-2020,bc696d3b,DF
Aníbal Moreno,2018-2020,0c0f1cd3,MF
Marcelino Moreno,2016-2020,058c938c,MF
Nicolás Morgantini,2019-2020,242d37f3,DF
Tomás Moschión,2018-2020,15129cba,MF
Pablo Mouche,2006-2020,6fb688e0,MF
Matías Moya,2016-2020,e0adeaad,MF
Franco Moyano,2017-2020,5d00dab4,MF
Sebastián Moyano,2012-2020,e4bcd56b,GK
Ezequiel Muñoz,2008-2020,e4b8c5b6,DF
Facundo Mura,2018-2020,5d16dfc2,DF
Alan Muriáldo,2018-2020,8cf3223a,FW
Mateo Musacchio,2006-2020,91899ca8,DF
Franco Mussis,2013-2020,472ff3a8,MF
Juan Musso,2015-2020,a111cf41,GK
Facundo Nadalín,2017-2020,03be811f,DF
Santiago Nagüel,2011-2020,4288b803,MF
Ariel Nahuelpán,2006-2020,3334db7c,FW
Matías Nani,2017-2020,e8472331,DF
Juan Nardoni,2019-2020,e91c3cc9,MF
Federico Navarro,2018-2020,61c628be,MF
Nicolás Navarro,2006-2020,c2133be8,GK
Lucas Necul,2017-2020,c1e36094,MF
Daniel Neculmán,2007-2020,203bc4e2,FW
Brian Negro,2019-2020,afa1d4e8,DF
Juan Neira,2006-2020,12d25112,MF
Luciano Nequecaur,2013-2020,b3c7d02d,FW
Hugo Nervo,2008-2020,6afd25e6,DF
Federico Nicosia,2017-2020,d4fa9c9d,GK
Fabián Noguera,2014-2020,20352705,DF
Diego Novaretti,2006-2020,c7d1536c,DF
Gervasio Núñez,2007-2020,db92b08c,MF
Agustín Obando,2018-2020,67e2d7f5,FW
Lucas Ocampos,2012-2020,a08b974a,FW
Martín Ojeda,2017-2020,016a7f95,MF
Pedro Ojeda,2019-2020,ab874ea3,FW
Franco Olego,2016-2020,d9cf5dc6,FW
Emanuel Olivera,2009-2020,cc4ca2f6,DF
Marcelo Olivera,2016-2020,3a2af7b1,FW
Lucas Orbán,2008-2020,8ff1d70e,DF
Luca Orellano,2018-2020,53ae4b5e,MF
Esteban Orfano,2010-2020,fed90c25,MF
Matías Orihuela,2014-2020,432e6973,DF
Muriel Orlando,2009-2020,c73f3c20,FW
Nicolás Orsini,2013-2020,55934138,FW
Francisco Ortega,2017-2020,54d608cc,MF
Thomas Ortega,2019-2020,ee91dc73,DF
Federico Ortiz López,2009-2020,921b34d6,FW
Christian Ortiz,2009-2020,bd8ddbd6,MF
Guillermo Ortiz,2011-2020,7903d180,DF
Marcelo Ortiz,2017-2020,e020cfc4,DF
Mauro Ortiz,2017-2020,155924c8,FW
Nicolás Ortiz,2016-2020,e50ba892,DF
Horacio Orzán,2007-2020,1.23E+100,MF
Nicolás Otamendi,2007-2020,0d267745,DF
Marcos Ovejero,2015-2020,40b363e3,FW
Juan Pablo Gómez,2011-2020,2511d6e7,MF
Juan Pablo Miño,2014-2020,8cdbe45c,MF
Walter Pablo Ortíz,2018-2020,2bbbc23c,MF
Juan Pablo Passaglia,2012-2020,6235c07f,MF
Juan Pablo Segovia,2016-2020,65432ad8,DF
Germán Pacheco,2009-2020,4a8b43e0,MF
Rodrigo Palacio,2003-2020,8d8178ac,FW
Exequiel Palacios,2015-2020,e82adcab,MF
Julián Palacios,2019-2020,37dfd961,MF
Matías Palacios,2019-2020,2c5a5ea4,MF
Sebastián Palacios,2012-2020,e4a47bec,MF
Agustín Palavecino,2019-2020,b555c58c,MF
Martín Palavicini,2008-2020,d7f6f201,FW
Norberto Palmieri,2019-2020,8912097a,MF
Nicolás Pantaleone,2014-2020,eaa02606,DF
Emiliano Papa,2001-2020,39f3563a,DF
Renzo Paparelli,2018-2020,5d2d6826,DF
José Paradela,2018-2020,8cc42dd4,MF
Matías Pardo,2019-2020,7b1eaae9,FW
Leandro Paredes,2010-2020,dff153a4,MF
Nicolás Pasquini,2012-2020,7e342e54,DF
Lucas Passerini,2014-2020,38fb9199,FW
Javier Pastore,2007-2020,881ef58c,MF
Martín Payero,2017-2020,bdbff2b5,MF
Oliver Paz Benítez,2014-2020,6ab2b93e,DF
Nehuén Paz,2013-2020,42b1a58a,DF
Marcos Peano,2016-2020,e40f365c,GK
Matías Pellegrini,2018-2020,b59f0060,MF
Hernán Pellerano,2003-2020,027f513e,DF
Gabriel Peñalba,2004-2020,e7375367,MF
Sebastián Penco,2004-2020,7989ce6a,FW
Agustín Peralta,2019-2020,6d72f9da,DF
Diego Peralta,2015-2020,856c691d,FW
Jorge Pereyra Díaz,2012-2020,0b791a74,FW
César Pereyra,2001-2020,9.81E+84,FW
Elías Pereyra,2018-2020,d27d8a0b,DF
Fabio Pereyra,2019-2020,71862cd6,DF
Joaquín Pereyra,2016-2020,98af660d,MF
Roberto Pereyra,2008-2020,75f2c59f,MF
Matías Pérez García,2014-2020,12fe55da,MF
Martín Pérez Guedes,2011-2020,7f4920a6,MF
Damián Pérez,2007-2020,7c884b79,DF
Enzo Pérez,2006-2020,6d27cfc2,MF
Franco Pérez,2018-2020,d9e9d488,FW
Matías Pérez,2019-2020,9f918d39,DF
Nehuén Pérez,2017-2020,f7c491f1,DF
Pablo Pérez,2006-2020,3bac82ad,MF
Walter Pérez,2018-2020,425f2940,DF
Diego Perotti,2007-2020,a40d5a0c,FW
Gino Peruzzi,2011-2020,9a50da64,DF
Germán Pezzella,2012-2020,8c725b43,DF
Ignacio Piatti,2006-2020,ece7bafd,MF
Pablo Piatti,2006-2020,48e89655,FW
Leonel Picco,2019-2020,f4187ac3,MF
Leonel Pierce,2019-2020,007865ca,MF
Santiago Pierotti,2019-2020,ec315772,FW
Iván Pillud,2008-2020,aa07f770,DF
Javier Pinola,2001-2020,faa5ffa8,DF
Gonzalo Piovi,2013-2020,4b3ca22c,DF
Lucas Piovi,2019-2020,27517ef6,MF
Oscar Piris,2018-2020,4f460b91,DF
Matías Pisano,2009-2020,8bb3df10,FW
Bruno Pittón,2015-2020,e6ff541d,DF
Mauro Pittón,2015-2020,363fa6bd,MF
Guido Pizarro,2009-2020,faec2ec4,MF
Franco Pizzicanella,2016-2020,33a7d095,GK
Francisco Pizzini,2011-2020,3511f465,FW
Gerónimo Poblete,2013-2020,31bbb7e2,MF
Tomas Pochettino,2015-2020,fb36aa6b,MF
Luciano Pocrnjic,2003-2020,a8896669,GK
Pablo Podio,2017-2020,efd6edac,MF
Sebastián Pol,2012-2020,cfcf3bb3,FW
Ezequiel Ponce,2013-2020,ccbbe661,FW
Facundo Pons,2019-2020,06cae46d,FW
Leonardo Ponzio,2001-2020,6f3a6343,MF
Lucas Pratto,2007-2020,d6f9652b,FW
Lihué Prichoda,2008-2020,8b9f44fa,MF
Ignacio Pussetto,2013-2020,62437b4f,MF
Facundo Quignon,2013-2020,5b33b84c,MF
Ismael Quílez,2008-2020,0788697f,DF
Alejandro Quintana,2009-2020,957617f2,FW
Carlos Quintana,2007-2020,26176390,DF
Mauro Quiroga,2010-2020,1643c897,FW
Franco Quiroz,2017-2020,20397178,DF
Erik Ramírez,2015-2020,9492f6e2,FW
Juan Ramírez,2010-2020,46667801,MF
Roberto Ramírez,2014-2020,0dd2a48c,GK
Sebastián Ramírez,2019-2020,9.96E+14,MF
Victorio Ramis,2016-2020,f936dcd7,MF
Leonardo Ramos,2014-2020,2271da97,FW
Alfredo Ramúa,2010-2020,d63275fe,MF
Tobías Reinhart,2019-2020,1d8edcd5,FW
Emanuel Reinoso,2016-2020,3daad2ab,MF
Nicolás Reniero,2017-2020,392bd428,FW
Juan Requena,2018-2020,6d4b2ad4,MF
Leandro Requena,2019-2020,fa36577e,GK
Ezequiel Rescaldani,2010-2020,fa1042a6,FW
Mateo Retegui,2017-2020,e7695e6c,FW
Rodrigo Rey,2014-2020,6436748b,GK
Claudio Riaño,2012-2020,94d12e15,FW
Emiliano Rigoni,2013-2020,a1216563,FW
Fabián Rinaudo,2008-2020,8815219d,MF
Lucas Ríos,2018-2020,f7a0b6dc,MF
Rubén Ríos,2017-2020,6036bafd,MF
Marcos Riquelme,2014-2020,7924d525,FW
Gabriel Risso Patrón,2016-2020,663d938f,DF
Ciro Rius,2008-2020,6621fddf,FW
Leonel Rivas,2016-2020,fc5679b1,MF
Braian Rivero,2015-2020,8bf58693,MF
Lucas Robertone,2016-2020,a8981944,MF
Samson Robinson,2019-2020,b8a013bf,DF
Alexis Rodríguez,2017-2020,36a46a93,MF
Denis Rodríguez,2015-2020,67615bbd,MF
Gonzalo Rodríguez,2002-2020,46e6fea3,DF
Guido Rodríguez,2014-2020,34e393f2,MF
Jonathan Rodríguez,2017-2020,96eab8e5,MF
Juan Rodríguez,2018-2020,18da6cc6,DF
Lucas Rodríguez,2015-2020,815f4240,MF
Matías Rodríguez,2006-2020,b158ca9a,DF
Maxi Rodríguez,2001-2020,4f06b1e0,FW
Patito Rodríguez,2007-2020,3d0fd3d7,MF
Thomas Rodríguez,2015-2020,c969e4b4,MF
Manuel Roffo,2019-2020,b50e5848,GK
Ariel Rojas,2007-2020,9773645,DF
Gabriel Rojas,2016-2020,79ad7358,DF
Marcos Rojo,2008-2020,e0991c04,DF
Benjamín Rollheiser,2019-2020,e8c4a824,FW
Esteban Rolón,2016-2020,10e25802,MF
Nicolás Romat,2016-2020,00f2d2ba,DF
Braian Romero,2015-2020,c5cc3130,MF
Cristian Romero,2016-2020,a3d94a58,DF
Jonás Romero,2017-2020,29424d2f,FW
Leonardo Romero,2018-2020,6908d2b5,GK
Lucas Romero,2012-2020,d89e48b8,MF
Matías Romero,2018-2020,b5dda2b5,FW
Maximiliano Romero,2015-2020,716e7308,FW
Sergio Romero,2006-2020,1e26e376,GK
Silvio Romero,2005-2020,6a00c4b0,FW
Facundo Roncaglia,2007-2020,51e3954c,DF
Emanuel Rosales,2019-2020,e0d5036d,MF
Mauricio Rosales,2013-2020,9eb73b73,DF
Santiago Rosales,2015-2020,86f36018,MF
Agustín Rossi,2015-2020,ef223e5f,GK
Carlos Rotondi,2016-2020,046eb30b,FW
Marcos Rouzies,2018-2020,04e5559b,DF
Marco Ruben,2004-2020,30795728,FW
Alan Ruiz,2010-2020,8fe2101a,FW
Ramiro Ruiz,2017-2020,976c8f8f,FW
Gerónimo Rulli,2012-2020,625c144a,GK
Franco Russo,2018-2020,b75ac54b,DF
Sebastián Sáez,2005-2020,e61875e0,FW
Oscar Sainz,2019-2020,7be1e471,DF
Maximiliano Salas,2018-2020,c3c12758,FW
Iván Salazar,2019-2020,d17286cb,MF
Rodrigo Salinas,2009-2020,dacac4c2,FW
Oscar Salomón,2019-2020,92c77992,DF
Eduardo Salvio,2008-2020,5f424f35,MF
Fabián Sambueza,2015-2020,e7cacfe4,MF
Rubens Sambueza,2003-2020,12d979de,MF
Juan Sánchez Miño,2010-2020,3ae7e4ea,MF
Juan Sánchez Sotelo,2009-2020,8.50E+06,FW
Facundo Sánchez,2008-2020,d28bbceb,MF
Nicolás Sanchez,2006-2020,0a301459,DF
José Sand,2003-2020,29cf8777,FW
Mauricio Sanna,2016-2020,93b82079,MF
Mario Santilli,2011-2020,a14a61aa,GK
Daniel Sappa,2016-2020,7185dd2c,GK
Renzo Saravia,2012-2020,cf316639,DF
Brian Sarmiento,2008-2020,74337456,MF
Darío Sarmiento,2019-2020,343a0930,MF
Gastón Sauro,2008-2020,636ca479,DF
Franco Sbuttoni,2016-2020,5395d65a,DF
Ezequiel Scarione,2004-2020,af985d2f,MF
Rodrigo Schlegel,2016-2020,5bb02df4,DF
Damián Schmidt,2016-2020,f1943cfc,DF
Jonathan Schunke,2012-2020,81af7e19,DF
Richard Schunke,2017-2020,e653e37a,DF
Ignacio Scocco,2003-2020,705a763a,MF
Federico Scoppa,2011-2020,c3351fdd,MF
Marcos Senesi,2016-2020,35141f4c,DF
Luis Sequeira,2019-2020,fe8334f8,MF
Gaspar Servio,2014-2020,62667393,GK
Nicolás Sessa,2017-2020,51900795,MF
Leonardo Sigali,2006-2020,aeb53bd6,DF
Pedro Silva Torrejón,2016-2020,638b2975,DF
Agustín Silva,2011-2020,9be0a8de,GK
Jonathan Silva,2011-2020,f2308b33,DF
Nicolás Silva,2016-2020,4f9d6159,FW
Federico Silvestre,2014-2020,8839ef4f,MF
Matías Silvestre,2002-2020,b6ca47a2,DF
Giovanni Simeone,2013-2020,343c0d52,FW
Augusto Solari,2012-2020,3ca6106c,MF
Franco Soldano,2015-2020,7f72a035,FW
Nazareno Solís,2016-2020,ef4593e7,FW
Jesús Soraire,2019-2020,5089f6ce,MF
Diego Sosa,2015-2020,dd5e4b38,MF
Ismael Sosa,2004-2020,8748ef78,MF
José Sosa,2002-2020,1eecc0c6,MF
Luca Sosa,2016-2020,9eed7bd3,DF
Santiago Sosa,2018-2020,f080dd22,MF
Alexis Soto,2015-2020,c20a7043,DF
Claudio Spinelli,2016-2020,578606a7,FW
Nicolás Spolli,2004-2020,9a560ebe,DF
Adrián Sporle,2016-2020,f5122c46,DF
Nicolás Stefanelli,2016-2020,21a529cf,FW
Leonardo Suárez,2014-2020,25c72b36,FW
Matías Suárez,2006-2020,e753aa9e,FW
Agustín Sufi,2019-2020,acc5055d,MF
Emiliano Tade,2018-2020,0c7e338b,FW
Nicolás Tagliafico,2010-2020,f0661424,DF
Cristian Tarragona,2016-2020,a5ac5b47,FW
Nahuel Tenaglia,2017-2020,66654daa,DF
Carlos Tevez,2001-2020,c1a26d43,FW
Nicolás Thaller,2017-2020,b9fff9a9,DF
Horacio Tijanovich,2015-2020,1607fa35,FW
Facundo Tobares,2019-2020,d4e05358,FW
Fernando Tobio,2007-2020,4958ceac,DF
Gastón Togni,2016-2020,ba1f3f64,FW
Gustavo Toledo,2009-2020,e172a6a0,DF
Javier Toledo,2008-2020,50ab439c,FW
Martín Tonso,2010-2020,da387955,MF
Fernando Torrent,2019-2020,a69b6f3f,DF
Federico Torres,2019-2020,57109faf,DF
Joaquín Torres,2015-2020,c82dcb70,MF
Lautaro Torres,2019-2020,63b19ce7,MF
Sebastián Torrico,2006-2020,eb5c207b,GK
Marco Torsiglieri,2006-2020,6013af3e,MF
Óscar Trejo,2004-2020,fc647b34,FW
Nicolás Tripichio,2015-2020,4c3e3d0a,DF
Enrique Triverio,2013-2020,3306b9e8,FW
Franco Troyansky,2016-2020,95bca53e,FW
Leonardo Ulloa,2004-2020,eed56f6c,FW
Javier Umbides,2010-2020,043089aa,MF
Ezequiel Unsain,2015-2020,036f15cf,GK
Bruno Urribarri,2006-2020,f8bda528,DF
Luciano Ursino,2010-2020,d029d606,MF
Agustín Urzi,2018-2020,bd7e2715,MF
Óscar Ustari,2005-2020,40e417fa,GK
Valentín Vada,2015-2020,dcf7cf44,MF
Lautaro Valenti,2018-2020,55db5c36,DF
Nahuel Valentini,2007-2020,70b187f2,DF
Mauro Valiente,2018-2020,230d0975,FW
Leonel Vangioni,2006-2020,c71a187b,DF
Federico Varela,2017-2020,9ef0d693,MF
Joaquín Varela,2017-2020,1a3094fc,DF
Matías Vargas,2015-2020,ce82f116,MF
Federico Vázquez,2012-2020,149e365d,FW
Franco Vázquez,2011-2020,467bae22,MF
Emiliano Vecchio,2005-2020,e68e64a4,MF
Cristian Vega,2019-2020,e63b0283,MF
Federico Vega,2013-2020,1c8ad92b,DF
Leandro Vega,2015-2020,9e378a4f,DF
Alan Velasco,2019-2020,16349210,MF
Maximiliano Velasco,2010-2020,05f7d6d9,FW
Julián Velázquez,2009-2020,941426aa,DF
Nicolás Vélez,2010-2020,4f6f53bd,FW
Leandro Vella,2019-2020,32d2675f,FW
Lucas Vera Piris,2015-2020,1fee104e,MF
Fausto Vera,2018-2020,8b3b381b,MF
Matías Vera,2019-2020,5bfda0af,DF
Santiago Vera,2017-2020,dff8d979,MF
Santiago Vergini,2009-2020,6d041dd0,DF
Gastón Verón,2017-2020,e5a62424,FW
Gonzalo Verón,2012-2020,031d5eb1,FW
Matías Verón,2019-2020,b1664bc4,FW
Lucas Viatri,2007-2020,07deef02,FW
Federico Vietto,2016-2020,ecb00bc6,FW
Luciano Vietto,2011-2020,2513a588,MF
Juan Vieyra,2012-2020,58f4ce1d,MF
Alex Vigo,2018-2020,1d8d182c,DF
Lucas Villafáñez,2010-2020,39ab758c,MF
Claudio Villagra,2014-2020,55de8452,FW
Rodrigo Villagra,2018-2020,b39ae7e1,MF
Carlos Villalba,2018-2020,24a99c0e,MF
Leonardo Villalba,2012-2020,4d840c4a,MF
Lucas Villalba,2012-2020,2dc5144f,DF
Daniel Villalva,2008-2020,2fef8b92,FW
Lucas Villarruel,2015-2020,db7c2dca,MF
Rafael Viotti,2007-2020,3feeea0a,FW
Sergio Vittor,2008-2020,7abfa435,DF
Juan Vogliotti,2015-2020,c24b4533,FW
Agustín Vuletich,2010-2020,2ff09a27,FW
Marcelo Weigandt,2018-2020,ac106741,DF
Axel Werner,2015-2020,c0b1a6da,GK
Claudio Yacob,2007-2020,bda6ffd4,MF
Enzo Ybañez,2017-2020,1af042c3,DF
Nahuel Yeri,2009-2020,41e8a7dc,MF
Pablo Zabaleta,2002-2020,6813ac34,DF
Jonathan Zacaría,2013-2020,be447792,MF
Fernando Zampedri,2016-2020,b2756758,FW
Rubén Zamponi,2011-2020,54a11048,DF
Federico Zaracho,2016-2020,803d5265,MF
Mauro Zárate,2003-2020,cc18ff4c,MF
Tobías Zarate,2019-2020,5244b91d,FW
Lucas Zelarayán,2012-2020,3ce30893,MF
Emilio Zelaya,2005-2020,c6500a29,FW
Bruno Zuculini,2009-2020,17cddb4d,MF
Franco Zuculini,2007-2020,9c31bb89,MF
Fernando Zuqui,2012-2020,d4814e00,MF
Adaílton,2008-2020,e90f5c7c,MF
Ademilson,2012-2020,bda3c3a3,FW
Luiz Adriano,2006-2020,2557c196,FW
Adryan,2012-2020,769bba76,MF
Raphael Aflalo,2018-2020,ec9f0a6c,GK
João Afonso Crispim,2013-2020,e40bdb5d,MF
Lucas Áfrico,2018-2020,8fd083bb,DF
Ailton,2013-2020,74ced675,DF
Juan Alano,2017-2020,88c61631,MF
Alef,2015-2020,d849ef0f,MF
Alemão,2014-2020,86686dc2,DF
Alisson,2013-2020,7a2e46a8,GK
Allan,2009-2020,cc700722,MF
Rodrigo Alves Soares,2016-2020,4c1b67d6,DF
Fabiano Alves,2019-2020,c25ae6df,MF
Isaias Alves,2019-2020,df0886ca,MF
Maria Alves,2019-2020,6fc1691a,DF
Tiago Alves,2011-2020,ebb904ed,FW
Alyson,2017-2020,de1cdef0,MF
Amilton,2015-2020,28a2c1fe,MF
Anderson,2018-2020,4242a0a1,MF
Anderson,2019-2020,9dc5810c,MF
Anderson,2018-2020,c3213bab,DF
Anderson,2019-2020,faf30cda,FW
Felipe Anderson,2010-2020,9f1893b9,MF
Nícolas Andrade,2012-2020,326d09ef,GK
Andressa,2015-2020,cd3e01dc,MF
Diego Ângelo,2007-2020,be9dc72c,DF
Paulo Vítor Fagundes dos Anjos,2018-2020,077977c0,GK
Fabio Antonio Vieira,2019-2020,b8b29c38,MF
Marcos Antônio,2018-2020,108fe016,MF
Guilherme Arana,2014-2020,2b15a82a,DF
Felipe Araruna,2016-2020,d6b94d77,MF
Jaílson Araújo,2013-2020,293c1ea6,DF
Luiz Araújo,2016-2020,fa18c72e,MF
Arthur,2016-2020,a820e429,FW
Arthur,2019-2020,c2b06870,FW
Artur,2014-2020,22517bbe,DF
Rafael Assis,2017-2020,959f3344,MF
Filipe Augusto,2012-2020,0e34de55,MF
Raphael Augusto,2009-2020,2e73aeec,MF
Paulo Azzi,2013-2020,967ac202,FW
Baiano,2008-2020,6c3ec833,DF
Fabrício Baiano,2013-2020,d8a48dad,MF
Danilo Barbosa,2014-2020,0557ff4f,MF
Sergio Barbosa,2019-2020,d35ad8da,FW
Matheus Barrozo,2017-2020,3ac4ee49,MF
Rodrigo Bassani,2019-2020,a66767ae,MF
Bebeto,2009-2020,835e8327,DF
Rodrigo Becão,2016-2020,19e4eab9,DF
Bernard,2011-2020,ab4b3e35,MF
Bernardo,2015-2020,17370b95,DF
Lucas Marcolini Dantas Bertucci,2012-2020,8a782486,MF
Éber Bessa,2011-2020,6130fecc,MF
Miguel Bianconi,2014-2020,8b7faf04,FW
Bobô,2003-2020,4bce3dcb,FW
Fernando Boldrin,2012-2020,e552cdf1,MF
Léo Bonatini,2013-2020,da23d58d,FW
Neto Borges,2018-2020,9f936061,DF
Pedro Borges,2018-2020,5bb699c4,MF
Gabriel Boschilia,2014-2020,e90af77c,MF
Eric Botteghin,2007-2020,eef95b11,DF
Rafael Bracalli,2005-2020,5f7d2dfe,GK
Júnior Brandão,2018-2020,6605c8ae,FW
Gabriel Brazão,2018-2020,18c697e8,GK
Gleison Bremer,2017-2020,5fd5ed86,DF
Igor Brodani,2015-2020,ab141887,DF
Júnior Brumado,2017-2020,bccc1bb4,FW
Bruninho,2011-2020,48de3832,DF
Bruno,2017-2020,5093517f,GK
Bruno,2018-2020,e51336b7,GK
Matteo Brunori,2016-2020,ad48aee0,FW
Gustavo Busatto,2014-2020,afff46e6,GK
Rafael Cabral,2010-2020,806f7a26,GK
Vitor Caetano,2018-2020,aed1317e,GK
Jonathan Cafu,2015-2020,8d043f1d,MF
Júnior Caiçara,2011-2020,038aa94a,DF
Caju,2014-2020,4253363a,DF
Camila,2015-2020,ba4a4307,MF
Gustavo Campanharo,2009-2020,96f2d977,MF
Fernando Canesin,2011-2020,ea3091b7,MF
Gustavo Carbonieri,2011-2020,511349c4,DF
Nathan Cardoso,2014-2020,d4438745,DF
Igor Carioca,2016-2020,e3e32fbb,DF
Rafael Carioca,2008-2020,19ae4d5c,MF
Carlinhos,2016-2020,7352dca8,MF
Carlinhos,2012-2020,e19ca5b9,MF
Carlos,2018-2020,8b529245,FW
Carlos,2014-2020,901e930c,MF
Johnathan Carlos Pereira,2016-2020,75e4fe8c,DF
Diego Carlos,2014-2020,898213ec,MF
Diego Carlos,2015-2020,b4a014b1,DF
Luíz Carlos,2011-2020,296f0b3f,MF
Leandro Carrijó,2007-2020,2f0e74a4,FW
Carvalho,2016-2020,adc77724,MF
Anderson Carvalho,2011-2020,043168bf,MF
Casemiro,2010-2020,4d224fe8,MF
Cassiano,2012-2020,46fa8966,FW
Iury de Castilho,2015-2020,555311f2,FW
Fernando Henrique Quintela Cavalcante,2019-2020,5e9262a4,FW
Murilo Cerqueira,2017-2020,10fe831e,DF
César,2013-2020,4dcde17a,DF
