,Player Name,Players ID,Years Active,Position Played
482,Darío Benedetto,bef0a7ac,2008-2020,FW
483,Leandro Benegas,38610318,2009-2020,MF
484,Nicolás Benegas,b7b1dea7,2016-2017,FW
485,Guillermo Benítez,5a149253,2016-2020,FW
486,Jonathan Benítez,def9e710,2015-2020,DF
487,Leandro Benítez,b2186285,2001-2014,MF
488,Lorena Benitez,a80f0e92,itez 2019,MF
489,Luis Benítez,2fabe76e,2003-2011,MF
490,Marcelo Benitez,6b6c72ac,2014-2020,MF
491,Martín Benítez,c122e34e,2011-2020,DF
492,Nahuel Benítez,f174934c,2009-2014,MF
493,Nelson Benítez,c9f016d6,2002-2017,FW
494,Oliver Benítez,76a18305,2010-2014,MF
495,Oscar Benítez,01699656,2011-2020,DF
496,Walter Benítez,8a2248b4,2013-2020,MF
497,Félix Benito,9a7349f8,2001-2004,GK
498,Nicolás Berardo,e1e58ac6,2008-2020,DF
499,Guillermo Beraza,7c5c81d8,2006-2008,DF
500,Juan Berdún,2a9f598b,rdún 2015,MF
501,Marcelo Bergese,e90d6b58,2015-2019,MF
502,Gonzalo Bergessio,da001952,2005-2020,FW
503,"Eduardo Berizzo 1999-2006 · DF · Celta Vigo, Marseille, Cádiz",d28dbfe9,1999-2006,FW
504,Alexandro Bernabei,67b09a18,2019-2020,DF
505,Martín Bernacchia,c4df0c28,2004-2005,DF
506,Hernán Bernardello,dec04537,2006-2019,GK
507,Christian Bernardi,8f6e2b6a,2016-2020,MF
508,Lucas Bernardi,b845d856,2000-2014,MF
509,Ricardo Bernay,8d011124,2005-2006,MF
510,Eduardo Berón,18ed867e,2009-2010,DF
511,Tomás Berra,c5b51026,2013-2017,FW
512,Mariano Berriex,aede7dbf,2010-2019,DF
513,Fernando Bersano,13718190,2018-2019,MF
514,Germán Berterame,fa61a2db,2016-2020,DF
515,Gonzalo Berterame,2d0f8ef7,rame 2016,FW
516,Nicolás Bertochi,3ec4981d,2009-2018,FW
517,Facundo Bertoglio,f485d862,2008-2020,MF
518,Sebastián Bértoli,9bb42f59,2016-2019,MF
519,Nicolás Bertolo,089f82b2,2006-2020,GK
520,Marcelo Berza,c2115d90,2005-2008,MF
521,Federico Bessone,7570ed49,2007-2014,DF
522,Gonzalo Bettini,485a6d78,2011-2020,DF
523,Julio Bevacqua,adf4cfd9,2001-2012,DF
524,Luis Bevacqua,a494bda1,2014-2015,FW
525,Claudio Biaggio,62834e96,ggio 2001,MF
526,"Leonardo Biagini 1999-2008 · FW · Sporting Gijón, Mallorca, Rayo Vallecano, Albacete, Arsenal de Saafradi, Portsmouth",44793331,1999-2008,FW
527,Nicolás Bianchi Arce,ad502194,2005-2017,FW
528,Bruno Bianchi,733d2db2,2008-2020,DF
529,Santiago Bianchi,1cd13bfb,2002-2009,DF
530,Emanuel Biancucchi,c06cdc9d,2009-2018,FW
531,Maxi Biancucchi,f87848fe,2007-2017,MF
532,Carlos Biason,df651609,2017-2018,MF
533,Claudio Bieler,184c015c,2004-2019,MF
534,Diego Bielkiewicz,af77efbb,2009-2017,FW
535,Lucas Biglia,5710a281,2004-2020,FW
536,Santiago Biglieri,a591da61,2003-2016,MF
537,Daniel Bilos,262fd319,2001-2008,FW
538,David Bisconti,020091d0,onti 2001,MF
539,Mariano Bíttolo,61120693,2009-2020,MF
540,"Albano Bizzarri 1999-2019 · GK · Valladolid, Chievo, Catania, Udinese, Pescara, Gimnàstic, Lazio, Foggia, Real Madrid",32b9b5fa,1999-2019,DF
541,Gustavo Blanco Leschuk,3b07529c,2010-2020,GK
542,Alexis Blanco,b7cfcfae,2008-2020,FW
543,Domingo Blanco,c21f5b76,2016-2020,FW
544,Enrique Blanco,455410c9,anco 2015,MF
545,Gimena Blanco,d0affeea,anco 2008,MF
546,Ismael Blanco,0aceace2,2002-2018,MF
547,Jonathan Blanco,104d0a6b,2008-2018,FW
548,Ricardo Blanco,fd21f5b6,2018-2020,MF
549,Sebastián Blanco,4ddd0834,2006-2019,MF
550,Rafael Blancq,e36e2aef,ancq 2020,MF
551,Nicolás Blandi,b4519dd4,2010-2020,MF
552,Brian Blasi,6acfdf47,2016-2020,FW
553,Pablo de Blasis,9ab48bde,2007-2020,DF
554,Joaquín Blázquez,6a9e4913,2019-2020,MF
555,Sebastián Blázquez,6190cc27,2003-2016,GK
556,Lucas Blondel,4b97076c,2016-2017,GK
557,Federico Boasso,ed630e43,2015-2019,DF
558,Emanuel Bocchino,2645c2b9,2008-2017,MF
559,Emiliano Bogado,8680c0a5,2015-2018,DF
560,Mauro Bogado,b9b8076e,2006-2020,MF
561,Ignacio Bogino,ea0ff5e8,2008-2018,MF
562,Gastón Bojanich,beebdaa1,2015-2019,DF
563,Juan Bolado,809b80c1,2016-2020,DF
564,Iván Bolaño,47efffc6,2017-2019,GK
565,Mario Bolatti,8cfe99ee,2006-2017,MF
566,Agustín Bolívar,6aed6998,2017-2020,MF
567,Franco Bolo,6ea2b3db,2017-2020,MF
568,Enrique Bologna,33330466,2006-2020,FW
569,Marcos Bolzán,3d98d411,2001-2003,GK
570,Tomás Bolzicco,be2411ac,2015-2019,MF
571,Ezequiel Bonacorso,c256e4bd,2015-2017,FW
572,Ignacio Bonadío,45cbdfd5,2014-2016,DF
573,Roberto Bonano,7b2d75ba,2001-2007,DF
574,Emiliano Bonfigli,c47daa1e,2011-2018,GK
575,Federico Bongioanni,8d482ccd,2005-2009,FW
576,Ezequiel Bonifacio,0b6ff48b,2014-2020,MF
577,Martín Bonjour,c437a5c9,2003-2018,MF
578,Yair Bonnin,c32df812,2014-2018,DF
579,Florencia Bonsegundo,6965bcd4,undo 2019,GK
580,Leonel Bontempo,c7648963,2013-2017,MF
581,Jorge Bontemps,c4dce40e,2001-2004,DF
582,Pablo Bonvín,a46bdc1a,2001-2009,DF
583,Cristian Bordacahar,10426eef,2013-2014,MF
584,Fabián Bordagaray,7f7a6fdf,2008-2020,FW
585,Gabriel Bordi,bc0d0c12,2001-2003,FW
586,Gustavo Bordicio,e62d6df5,2001-2004,FW
587,Martín Bordonaro,6993d6b2,2010-2016,DF
588,Iván Borghello,836ed0c3,2001-2016,FW
589,Marco Borgnino,56612698,2016-2018,FW
590,Matías Borgogno,0bad403e,2017-2020,FW
591,Emiliano Borjas,19d69cec,rjas 2016,GK
592,Elías Borrego,f5c6e971,2015-2018,DF
593,Leonardo Borzani,c61d56c1,2003-2011,MF
594,Mauro Boselli,284e865d,2002-2019,MF
595,Agustín Bossio,92b12807,ssio 2016,FW
596,Carlos Bossio,25baab74,2002-2011,GK
597,Alejandro Botero,49f496d2,2007-2011,GK
598,Rubén Botta,b11fd1e7,2008-2020,GK
599,Juan Bottaro,8e83eb67,2007-2010,MF
600,Julián Bottaro,cbeadf3f,2009-2011,FW
601,Cristian Bottero,9335ff66,2006-2007,FW
602,Darío Bottinelli,ef7e369d,2005-2019,FW
603,Jonathan Bottinelli,35b0c90a,2002-2020,MF
604,Gastón Bottino,d6472a17,2016-2017,DF
605,Gustavo Bou,3dfcc735,2007-2019,MF
606,Walter Bou,b5143c97,2014-2020,FW
607,Tomás Bourdal,75216418,2019-2020,FW
608,Agustín Bouzat,a98f4de5,2016-2020,DF
609,Lucas Bovaglio,b67912b9,2003-2014,FW
610,Lucas Boyé,d49f3e6b,2014-2020,DF
611,Hernán Boyero,9f4b6adb,2004-2014,FW
612,Gonzalo Bozzoni,30729372,2011-2012,FW
613,Héctor Bracamonte,334df852,2001-2012,DF
614,Walter Bracamonte,5a64105e,2016-2019,FW
615,Lucas Bracco,102db716,2015-2016,FW
616,Diego Braghieri,3dd562b8,2006-2020,MF
617,Rodrigo Braña,f8862028,2001-2019,DF
618,Fernando Brandán,14d2b2dc,2015-2019,MF
619,Fernando Brandán,a0c143ad,2007-2008,MF
620,Pablo Brandán,b27a9e0e,2002-2017,MF
621,Waldo Brandán,76104c46,2008-2009,DF
622,Mariano Brau,3ae5e825,2004-2019,MF
623,Alexis Bravo,8609cb18,2010-2017,DF
624,Claudio Bravo,5619c5e8,2016-2020,MF
625,Federico Bravo,5b1236c8,2012-2020,DF
626,Gonzalo Bravo,85b317de,2016-2017,MF
627,Marcelo Bravo,4f506420,2003-2006,MF
628,Martín Bravo,69ff3bfa,2004-2019,MF
629,Ruth Bravo,705fb7d4,ravo 2019,FW
630,Néstor Breitenbruch,44b130dc,2014-2020,MF
631,Fabricio Brener,23171c9c,2017-2019,DF
632,Andrés Bressán,c172028a,2002-2010,MF
633,Fernando Brico,2df9f947,rico 2015,DF
634,Santiago Briñone,55fa1a18,2018-2020,FW
635,Agustín Briones,ba4038cf,ones 2015,FW
636,Marcos Britez Ojeda,d0214154,2009-2011,MF
637,Emanuel Brítez,fb29d05d,2012-2020,MF
638,Ezequiel Brítez,d423a2af,2005-2012,DF
639,Pedro Brítez,eae30466,ítez 2015,DF
640,Facundo Britos,50c3ca19,2016-2017,MF
641,Gustavo Britos,95586c3c,2016-2020,MF
642,Miguel Brizuela,ac2206e1,2019-2020,MF
643,Ariel Broggi,c2fb8395,2003-2012,MF
644,Jorge Broun,6503ae16,2007-2020,DF
645,Juan Brown,37ed647c,rown 2011,GK
646,Lucas Bruera,5c8a8a64,2016-2017,DF
647,Iván Brun,ed3c2a89,2015-2020,GK
648,Nicolás Bruna,f72e04d9,2011-2015,GK
649,Stefano Brundo,ac648631,2016-2018,MF
650,Juan Brunetta,d60099bc,2016-2020,DF
651,Enzo Bruno,ca606c40,2005-2016,MF
652,Nicolás de Bruno,3276f7a9,2009-2010,MF
653,Sebastián Brusco,0eded0bf,2001-2008,MF
654,Nicolás Bubas,ea870fe6,2015-2016,DF
655,Emi Buendía,66b76d44,2014-2020,FW
656,Pablo Bueno,30daca69,2019-2020,MF
657,Sebastián Bueno,3fe7973b,2001-2002,FW
658,Julio Buffarini,66d9f8ee,2011-2020,FW
659,Esteban Buján,671f7d17,2001-2010,DF
660,Hernán Buján,56e46f19,2001-2007,MF
661,Ariel Bulasio,31551b02,asio 2015,MF
662,Ezequiel Bullaude,e0b5ac38,2018-2020,GK
663,Diego Buonanotte,4680cb30,2007-2020,FW
664,Guillermo Burdisso,34980324,2008-2020,MF
665,Nicolás Burdisso,9417f322,2001-2018,DF
666,Valentín Burgoa,f99cfccb,2017-2020,DF
667,Esteban Burgos,40449bbd,2014-2020,MF
668,"Germán Burgos 1999-2004 · GK · Atlético Madrid, Mallorca",53028dd9,1999-2004,DF
669,Javier Burrai,24bfa4d8,2016-2020,GK
670,José Burtovoy,5d6c80cf,2003-2010,GK
671,Pablo Burzio,c33fd5b2,2014-2019,GK
672,Walter Busse,731fd251,2006-2017,MF
673,Facundo Bustamante,4c829f8e,ante 2014,MF
674,Franco Bustamante,a233b739,2018-2019,MF
675,Luis Bustamante,3a594e8b,2004-2019,MF
676,Marcelo Bustamante,125f8896,2001-2014,MF
677,Mauro Bustamante,bb9c4654,2014-2020,DF
678,Javier Bustillos,8d70b85b,2017-2019,FW
679,Eduardo Bustos Montoya,8eeb8f4b,2001-2009,GK
680,Brian Bustos,f3b5788d,2016-2017,FW
681,Fabricio Bustos,82549f54,2016-2020,MF
682,Jonathan Bustos,5da960d0,2019-2020,DF
683,Mateo Bustos,6c47618d,2016-2019,MF
684,Maximiliano Bustos,62d652b1,2001-2015,MF
685,Nahuel Bustos,8f774c7f,2016-2020,MF
686,Leonel Buter,f041dee9,2012-2013,FW
687,Jeremias Buz,2f0ecf34,2002-2007,FW
688,"Fabián Caballero 1998-2012 · FW · Dundee, Nacional Asunción, Provincial Osorno, Tacuary, Daejeon Citizen FC",7233f435,1998-2012,MF
689,Leandro Caballero,9cc69280,2015-2016,FW
690,Lucas Caballero,e9970518,lero 2015,DF
691,Pablo Caballero,62bfa7a9,2007-2019,MF
692,Sebastián Caballero,55d0345e,lero 2015,FW
693,Willy Caballero,a179d516,2001-2020,MF
694,Rodrigo Caballuci,99165f3a,2016-2017,GK
695,Víctor Cabaña,164e7ae3,baña 2015,FW
696,Alejandro Cabral,092284c5,bral 2014,MF
697,Ariel Cabral,cbd26ff3,2006-2019,DF
698,Favio Cabral,8b03eaf6,2019-2020,MF
699,Gustavo Cabral,92b4a127,2003-2020,MF
700,Osvaldo Cabral,6fb3779e,2009-2020,DF
701,Rodrigo Cabral,9c874e17,2019-2020,GK
702,Yonathan Cabral,40424ddf,2013-2020,FW
703,Cabrera,8ab8f692,rera 2015,DF
704,Alexis Cabrera,506271ca,rera 2010,DF
705,Enzo Cabrera,488ed820,2017-2020,MF
706,Gonzalo Cabrera,027a8cd1,2011-2017,FW
707,Lisandro Cabrera,dab61168,2018-2019,MF
708,Martín Cabrera,2563fd3e,2007-2009,MF
709,Víctor Cabrera,2332941c,2013-2019,MF
710,Darío Cabrol,f79961d2,2000-2003,DF
711,Jerónimo Cacciabue,a8456000,2017-2020,MF
712,Adrian Caceres,b5165fc7,2004-2010,MF
713,Darío Cáceres,18637ecc,2017-2020,MF
714,"Fernando Cáceres 1999-2006 · DF · Celta Vigo, Independiente, Córdoba, Argentina",fab1ce6d,1999-2006,DF
715,Juan Cáceres,db887bdf,2019-2020,DF
716,Maximiliano Cáceres,5376c259,eres 2015,DF
717,Walter Cáceres,79115c57,2001-2004,MF
718,Ignacio Cacheiro,540ae2d1,2015-2019,GK
719,Fernando Cafasso,e3f6127f,2003-2013,FW
720,Germán Caffa,83e0b141,2006-2017,MF
721,Jeremías Caggiano,d4c231fc,2001-2011,GK
722,Diego Cagna,3e31738e,2000-2006,FW
723,Matías Cahais,9a4fd76b,2004-2020,MF
724,Maximiliano Caire,a01f790d,2008-2020,DF
725,Pablo Calandria,9c010ae8,2001-2018,DF
726,Franco Calderón,838dea0a,2019-2020,FW
727,Lucas Calderon,1aa34b64,2017-2019,DF
728,Julio Caldiero,3c07ca3b,2005-2007,FW
729,Adrián Calello,3f332fc1,2006-2020,DF
730,Diego Calgaro,0f48c06e,2004-2008,MF
731,Stefano Callegari,71cfc4e8,2017-2020,MF
732,Facundo Callejo,a5f03b13,2012-2018,DF
733,Jonathan Calleri,6922f806,2013-2020,FW
734,Lucas Calviño,4059aa5f,2010-2011,FW
735,Santiago Camacho,ee66e4c0,acho 2019,GK
736,Alejandro Camargo,a3175433,2009-2020,MF
737,Facundo Cambeses,0a7c2b06,2016-2020,MF
738,Esteban Cambiasso,4d801075,2001-2017,GK
739,Nicolás Cambiasso,50596fed,2003-2014,MF
740,Hugo Campagnaro,2ac01901,2002-2020,GK
741,Gustavo Campagnuolo,ca562e7c,2001-2009,DF
742,Lucas Campana,6067a56a,2015-2018,GK
743,Cristian Campestrini,ec1bf466,2008-2019,FW
744,Gastón Campi,74223a01,2013-2020,GK
745,Dante Campisi,3dff7ccb,2019-2020,DF
746,Mariano Campodónico,bf6d6eac,2006-2008,GK
747,Pablo Campodónico,57b9e0b6,2015-2017,FW
748,Javier Cámpora,49d89b8b,2003-2015,GK
749,Patricio Camps,133f8feb,2000-2004,FW
750,Nicolás Canalis,dafa87af,2015-2016,MF
751,Nicolás Canavessio,4152d768,2015-2017,FW
752,Alexis Canelo,fa828ce6,2015-2020,DF
753,Miguel Caneo,e0153cd6,2002-2016,MF
754,Ezequiel Cañete,f53eb86a,2019-2020,MF
755,Marcelo Cañete,6c025d65,2010-2020,FW
756,Franco Canever,165ffc49,2012-2017,MF
757,Franco Cángele,9fb6c9fa,2002-2014,DF
758,Claudio Caniggia,35cea26e,2000-2003,MF
759,Germán Cano,9ccf4e14,2007-2019,MF
760,Lucas Cano,c59a88d3,2011-2016,FW
761,Matías Cano,fec5b00f,2016-2020,FW
762,Ramiro Canovas,c08880d7,ovas 2014,GK
763,Pablo Cantero,0a966be3,2002-2013,DF
764,Héctor Canteros,82d5eeaa,2008-2020,MF
765,Matías Canteros,f83660ee,2008-2009,MF
766,Gustavo Canto,b5354c19,2015-2019,DF
767,Mauro Cantoro,32e03097,2002-2015,DF
768,Cristian Canuhé,e752c213,2011-2016,MF
769,Damián Canuto,f1542e89,2011-2013,MF
770,Ignacio Canuto,8ec3e3ca,2007-2019,MF
771,Franco Capalbo,053e62b6,2017-2018,DF
772,Nicolás Capaldo,6885cc44,2018-2020,MF
773,Jonathan Caparelli,40763adf,elli 2016,MF
774,Manuel Capasso,5a16ced1,2018-2019,DF
775,Javier Capelli,9cbc1207,2012-2017,DF
776,Nicolás Capellino,d4c200a8,2011-2013,DF
777,Darío Capogrosso,b0780584,2002-2003,FW
778,Javier Cappelletti,60d34c03,2001-2004,GK
779,Gastón Caprari,b016f997,2004-2013,MF
780,Diego Capria,fad42068,2001-2007,FW
781,Rubén Capria,4a424c05,2001-2007,DF
782,Alejandro Capurro,3fb38a6d,2001-2015,MF
783,Denis Caputo,cb9c6019,puto 2010,MF
784,Hernán Caputto,05017216,2005-2011,MF
785,Gabriel Carabajal,7a694ae4,2015-2020,GK
786,Mateo Carabajal,ed132cc7,2017-2020,MF
787,Matías Carabajal,1d78d151,2008-2012,DF
788,Mauro Carabajal,35eea777,2004-2005,MF
789,Khalil Caraballo,f1c294a2,2019-2020,FW
790,Franco Caraccio,6fcacb66,2005-2008,FW
791,Juan Caracoche,189ecba6,2007-2009,FW
792,Milton Caraglio,abc7b250,2006-2020,DF
793,Enrique Esteban Ortiz Carande,6a5375d4,2004-2007,FW
794,Danilo Carando,7c1d9ad4,2009-2020,DF
795,Mauricio Caranta,08cfc25f,2004-2020,FW
796,Ezequiel Carballo,3fdcaac8,2011-2013,GK
797,"Horacio Carbonari 1998-2005 · DF · Derby County, Rosario Central, Coventry City",97d65d43,1998-2005,FW
798,Ezequiel Carboni,436bdb76,2001-2012,DF
799,Leonardo Carboni,7a3de23a,2012-2016,MF
800,Luciano Cardenali,ac712c3b,2011-2012,FW
801,Martín Cardetti,e4fc03ad,2001-2009,FW
802,Luciano Cardinali,a25cec34,2009-2011,FW
803,Tomás Cardona,e5cabba3,2016-2020,FW
804,Rodolfo Cardoso 1999-2004 · MF · Hamburger SV,ab026a26,1999-2004,DF
805,Agustín Cardozo,1b677f5e,2016-2019,MF
806,Diego Cardozo,4f33265d,2018-2019,MF
807,Evelio Cardozo,e7818b41,2019-2020,MF
808,Facundo Cardozo,f46a45b3,2013-2019,FW
809,Horacio Cardozo,cd87c207,2001-2015,DF
810,Jorge Cardozo,cb862b35,dozo 2016,DF
811,Julián Cardozo,dd221bba,2011-2015,MF
812,Kevin Cardozo,302d9c15,2017-2018,MF
813,Marcelo Cardozo,7e0f2a0e,2007-2015,MF
814,Neri Cardozo,123a0c6e,2003-2020,DF
815,Pablo Cardozo,7748b7dd,2000-2001,MF
816,Andrés Carevic,3bb1a2c4,2003-2011,FW
817,César Carignano,1d36e1ef,2001-2013,MF
818,Joel Carli,00d6e369,2012-2019,FW
819,Héctor Carlos Álvarez,964ab5b3,2008-2009,DF
820,Juan Carlos Blengio,e29df24a,2007-2018,FW
821,"Juan Carlos Docabo 1998-2004 · GK · Estudiantes, Chacarita Juniors",d0817499,1998-2004,DF
822,Juan Carlos Falcón,d3098049,2001-2012,GK
823,Juan Carlos Ferreyra,6eb939d6,2005-2016,MF
824,Guillermo Carlos Larrosa,e1dca134,2001-2004,FW
825,Juan Carlos Lescano,a09bdaf1,2013-2016,MF
826,Juan Carlos Maldonado,4b8140dc,2006-2014,FW
827,Juan Carlos Menseguez,ed7cc01c,2003-2015,MF
828,Juan Carlos Olave,40abdd6d,2001-2017,MF
829,Juan Carlos Zuleta,5eea3cf4,2003-2004,GK
830,Cristian Carnero,e86cb27b,2006-2008,MF
831,Oscar Carniello,ca5584f0,2011-2017,FW
832,Daniel Carou,fa64e2a8,arou 2009,DF
833,Beto Carranza,cc85e2bd,2000-2004,MF
834,César Carranza,1be69079,2001-2015,MF
835,Diego Carranza,e2508bfc,2005-2017,FW
836,Jorge Carranza,bd5c46c3,2004-2019,GK
837,Julián Carranza,3e9ae1db,2017-2020,GK
838,Silvio Carrario,d027dd4f,2001-2006,FW
839,Emiliano Carrasco,9e1225f6,asco 2015,FW
840,Gabriel Carrasco,32fe8050,2016-2020,MF
841,Javier Carrasco,63ee0221,2008-2013,DF
842,Mauricio Carrasco,d7122ee0,2007-2018,MF
843,Ariel Carreño,108b8967,2001-2011,FW
844,Marcelo Carrera 1996-1998 · FW · Columbus Crew,7c3d7b5a,1996-1998,FW
845,Ramiro Carrera,44c271db,2013-2020,FW
846,Sebastián Carrera,e25cf2eb,2004-2014,MF
847,Pablo Carreras,80e879ed,2015-2016,MF
848,Franco Carretero,4e8bca6a,2017-2018,DF
849,Nilo Carretero,21738c1f,2007-2012,GK
850,Guido Carrillo,8f898ba8,2010-2020,FW
851,Federico Carrizo,1edc043c,2009-2020,FW
852,Guillermo Carrizo,eee128dd,rizo 2011,MF
853,Lucas Carrizo,2bfc68c3,2016-2017,FW
854,Sebastián Carrizo,eb7801cf,2001-2013,DF
855,Marcelo Carrusca,cc598b66,2001-2018,MF
856,Federico Cartabia,a8e6bebf,2013-2019,MF
857,Leandro Caruso,aed586f7,2002-2015,MF
858,Matías Caruzzo,e39e25c9,2005-2020,FW
859,Emanuel Casado,05c9ac0c,sado 2016,DF
860,Juan Casado,d2e781a6,2001-2013,MF
861,Eduardo Casais,e15120ec,2010-2014,MF
862,Damián Casalinuovo,6c90e10a,2007-2012,DF
863,Carlos Casartelli,52e0738d,2003-2009,FW
864,Gastón Casas,66258864,2001-2011,FW
865,Tiago Casasola,756abb80,2015-2020,FW
866,Agustín Casco,e5dba5ae,2018-2019,DF
867,Milton Casco,7dc4f16a,2008-2020,MF
868,Franco Cáseres,0427395e,eres 2014,DF
869,Ramiro Cáseres,659cc74f,2012-2018,FW
870,Santiago Cáseres,958bba56,2016-2020,MF
871,Mathias Caserio,b277ab40,erio 2009,MF
872,Kevin Cassoratti,b26bc246,atti 2015,MF
873,Dino Castagno,0bb5defd,2012-2014,FW
874,Diego Castaño,8fdd2ad9,2007-2017,DF
875,Maximiliano Castano,3fd6acf1,2004-2006,MF
876,Carlos Casteglione,49505e43,2003-2014,FW
877,Gonzalo Castellani,a089163c,2010-2020,MF
878,Hernán Castellano,7bec194a,2001-2008,MF
879,Mateo Castellano,206066ab,2015-2017,GK
880,Valentín Castellanos,da76bab4,2018-2019,MF
881,Carlos Castilla,1e9b1a50,illa 2009,FW
882,Gonzalo Castillejos,96199147,2007-2019,FW
883,Cristian Castillo,2cbf4e1e,2001-2005,FW
884,Germán Castillo,e7ba12d1,2001-2010,FW
885,Facundo Castillón,b833aa41,2010-2019,MF
886,Alexis Castro,94e40a9f,2015-2020,MF
887,Alexis Castro,dc85f698,2004-2017,MF
888,Facundo Castro,88d57c5d,2014-2015,MF
889,Federico Castro,6d628650,2015-2020,FW
890,Lucas Castro,56b2957b,2008-2020,FW
891,Matías Castro,421baace,2014-2020,MF
892,Nicolás Castro,72828b14,2019-2020,FW
893,Rodrigo Castro,3c3d7203,2014-2019,MF
894,Lucas Castromán,a055c12e,2000-2011,MF
895,Matías Catalán,e7eab8e7,2013-2020,MF
896,Juan Cataldi,df9f3c00,2018-2019,DF
897,Leonardo Cauteruchi,b521f069,2005-2008,MF
898,Juan Cavallaro,0e0fdf06,2011-2020,GK
899,"Pablo Cavallero 1999-2009 · GK · Celta Vigo, Levante, Espanyol, Peñarol, Argentina",754d4db5,1999-2009,MF
900,Sebastián Cavallin,656a6fe0,2016-2017,GK
901,Darío Cavallo,6c9df392,2001-2004,FW
902,Maximiliano Cavallotti,a0dd5f57,2017-2020,MF
903,Fernando Cavenaghi,d34453a9,2001-2016,GK
904,Héctor Cayetano Villalba,21cb5a89,2017-2018,FW
905,Diego Ceballos,5a14fff9,2002-2006,DF
906,Lucas Ceballos,e5a49147,2010-2019,FW
907,Emanuel Cecchini,5c256395,2015-2020,DF
908,Rubén Cecco,60a3e8d4,2008-2009,MF
909,Kevin Ceceri,264ffe7c,2016-2020,MF
910,Mauro Cejas,432cd561,2004-2017,DF
911,Maximiliano Cejas,faa7de23,2013-2014,MF
912,Sebastián Cejas,ea140a66,2001-2010,MF
913,Mariano Celasco,5c441c76,2008-2009,GK
914,Ignacio Celaya,10dccff6,2003-2004,MF
915,Juan Celaya,9b0a5b24,2016-2017,DF
916,Francesco Celeste,98d3f3c3,2013-2017,DF
917,Leonardo Celiz,71e58557,2003-2005,MF
918,Milton Céliz,92a6cccf,2012-2017,MF
919,Gabriel Cella Ruggeri,cdd449c7,2002-2003,FW
920,Christian Cellay,6f8c1282,2001-2015,FW
921,Gastón Cellerino,aa73ddd8,2007-2018,DF
922,Matías Cenci,c9afd8ba,2001-2010,FW
923,Bruno Centeno,6f399d3f,2008-2009,FW
924,Emanuel Centurión,70994b8c,2001-2015,GK
925,Ezequiel Centurión,d2313e46,2018-2019,MF
926,Iván Centurión,4e7e0632,2015-2017,GK
927,Maximiliano Centurión,2bea0550,2018-2020,MF
928,Paulo Centurión,93caf2a0,2007-2010,DF
929,Ricardo Centurión,fac896b0,2011-2020,DF
930,Maximiliano Cerato,d64db7ed,2010-2020,FW
931,Lucio Ceresetto,b67fc67c,2004-2010,FW
932,Ezequiel Cérica,4da07183,2019-2020,FW
933,Francisco Cerro,dce69a7c,2010-2020,FW
934,David Cerutti,2c786e30,2006-2008,MF
935,Ezequiel Cerutti,635c9552,2013-2020,FW
936,Facundo Cervantes,99cc28fe,ntes 2015,FW
937,Jorge Cervera,66b9bd3b,2001-2007,MF
938,Franco Cervi,5e1028e5,2014-2020,FW
939,Pablo César Fernández,54ee651b,2002-2006,MF
940,Julio César Gaona,0d799db8,2002-2008,MF
941,Julio César Laffatigue,44cc47e2,2005-2011,GK
942,Julio Cesar Serrano,5ff47f44,2001-2004,FW
943,Julio César Toresani,709644c4,2002-2003,MF
944,Fabián Cesaro,83efcd92,2003-2010,MF
945,Mauro Cetto,d530ac16,2001-2016,MF
946,Lucas Chacana,cf1757dc,2016-2020,DF
947,Jonathan Chacón,5284ddb7,2018-2019,FW
948,Santiago Chacón,468e2a68,2015-2017,DF
949,Carlos Chaile,e9480e66,2003-2009,MF
950,Jorge Chamorro,47416774,2012-2014,DF
951,"José Chamot 1999-2006 · DF · Milan, Atlético Madrid, Argentina, Rosario Central",5cebcd18,1999-2006,MF
952,Nereo Champagne,7a9fae62,2007-2020,DF
953,Tomás Chancalay,317be364,2017-2020,GK
954,Rodrigo Chao,0837553f,2017-2018,MF
955,Cristián Chaparro,9c51c1af,arro 2006,DF
956,Leandro Chaparro,77c30955,2009-2016,MF
957,David Charles Pérez,c3b2a680,2001-2002,MF
958,Tomás Charles,e4491591,2003-2018,DF
959,Marcos Charras,c787899f,2005-2006,DF
960,José Chatruc,cdbf4151,2001-2009,DF
961,Pablo Chavarría,4207e578,2010-2020,MF
962,Ivo Chaves,216288b8,2016-2017,FW
963,Andrés Chávez,3e3ee8f7,2011-2020,MF
964,Ariel Chávez,7cfe2da5,2018-2020,MF
965,Cristian Chávez,f385f3c5,2007-2020,DF
966,Jonathan Chávez,0ea9bef6,2006-2014,MF
967,Lautaro Chávez,8f422ddd,2017-2019,MF
968,Lucas Chávez,47e44704,2016-2020,MF
969,Leandro Chetti,3c4e4dcd,2014-2015,GK
970,Federico Chiapello,02898ea2,2012-2013,FW
971,Lucio Chiappero,9b829d3d,2016-2019,FW
972,Julio Chiarini,bb236f7a,2014-2018,GK
973,Franco Chiavarini,24b3976b,2010-2011,GK
974,Ignacio Chicco,3723f64a,2016-2020,FW
975,Julián Chicco,92dacb99,2016-2020,GK
976,Leandro Chichizola,8d957256,2010-2020,MF
977,Christian Chimino,b5eccb2b,mino 2014,GK
978,Cristian Chimino,84dc258d,2015-2020,DF
979,Federico Chiocarello,9c927d45,2009-2010,DF
980,Horacio Chiorazzo,76abf380,2006-2007,FW
981,Gabriel Chironi,4ac59768,roni 2015,FW
